id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,filename,link,image_path
16519,Men,Apparel,Bottomwear,Jeans,Black,Fall,2011.0,Casual,Locomotive Men Washed Black Jeans,16519.jpg,http://assets.myntassets.com/v1/images/style/properties/d6fc86c1d700a207c9004a29e78b8ed6_images.jpg,/content/drive/MyDrive/project_ml_uas/images/16519.jpg
12723,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,ADIDAS Men Streak White Sports Shoes,12723.jpg,http://assets.myntassets.com/v1/images/style/properties/4005e6cead353a90e0c29289bdb05a98_images.jpg,/content/drive/MyDrive/project_ml_uas/images/12723.jpg
46782,Women,Personal Care,Fragrance,Perfume and Body Mist,Pink,Spring,2017.0,Casual,Love Passport Women 50 ml Perfume,46782.jpg,http://assets.myntassets.com/v1/images/style/properties/3263f8560ff82c8587a71ccfaa92df97_images.jpg,/content/drive/MyDrive/project_ml_uas/images/46782.jpg
31263,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Puma Men Navy Blue T-shirt,31263.jpg,http://assets.myntassets.com/v1/images/style/properties/98cae47989e35e1505b9cbd522d11fe0_images.jpg,/content/drive/MyDrive/project_ml_uas/images/31263.jpg
15097,Women,Apparel,Topwear,Kurtas,Pink,Fall,2011.0,Ethnic,Mother Earth Women Printed Pink Kurtas,15097.jpg,http://assets.myntassets.com/v1/images/style/properties/7b7ca009d6a16e162274f237b91be392_images.jpg,/content/drive/MyDrive/project_ml_uas/images/15097.jpg
51364,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Spykar Women Blue Jeans,51364.jpg,http://assets.myntassets.com/v1/images/style/properties/Spykar-Women-Blue-Jeans_7f585f05d80bfcb798a17e1c0de43df8_images.jpg,/content/drive/MyDrive/project_ml_uas/images/51364.jpg
41753,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Doodle Boys Printed Red T-shirt,41753.jpg,http://assets.myntassets.com/v1/images/style/properties/5289b60d922aae11c29ce2000facfe98_images.jpg,/content/drive/MyDrive/project_ml_uas/images/41753.jpg
10210,Women,Accessories,Bags,Handbags,Red,Winter,2015.0,Casual,Murcia Women Kkhh Red Handbags,10210.jpg,http://assets.myntassets.com/v1/images/style/properties/4a9409cff57af3207d0846fb6751dc5b_images.jpg,/content/drive/MyDrive/project_ml_uas/images/10210.jpg
5122,Women,Apparel,Topwear,Tshirts,Peach,Summer,2011.0,Casual,Wrangler Women's Striped Peach T-shirt,5122.jpg,http://assets.myntassets.com/v1/images/style/properties/5e6a8d496c318a9d4bd6108d18a0b9c9_images.jpg,/content/drive/MyDrive/project_ml_uas/images/5122.jpg
30038,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,SKAGEN DENMARK Men White Dial Watch 233XLSS,30038.jpg,http://assets.myntassets.com/v1/image/style/properties/30038/Skagen-Men-White-Dial-Watch_1_4cbf12a760c1f06e3b378f152c9b1bfa.jpg,/content/drive/MyDrive/project_ml_uas/images/30038.jpg
53864,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012.0,Ethnic,Vishudh Women Brown Printed Kurta,53864.jpg,http://assets.myntassets.com/v1/images/style/properties/Vishudh-Women-Rust-Printed-Kurta_aada7668c926232fb50bee161448b352_images.jpg,/content/drive/MyDrive/project_ml_uas/images/53864.jpg
36333,Men,Accessories,Socks,Socks,White,Summer,2016.0,Casual,Playboy Men White & Red Socks,36333.jpg,http://assets.myntassets.com/v1/images/style/properties/Playboy-Men-White---Red-Socks_9ac190b316bb511b9d5e7434ff634a7a_images.jpg,/content/drive/MyDrive/project_ml_uas/images/36333.jpg
43592,Girls,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Gini and Jony Girls Polo Striped Pink T-shirt,43592.jpg,http://assets.myntassets.com/v1/images/style/properties/00d25ceb851a576583725beb9e1cb8a2_images.jpg,/content/drive/MyDrive/project_ml_uas/images/43592.jpg
13727,Women,Footwear,Shoes,Sports Shoes,Silver,Fall,2011.0,Sports,ADIDAS Women Silver Adi Primo Sports Shoe,13727.jpg,http://assets.myntassets.com/v1/images/style/properties/827f96b2d88f3580c5777a2b2abae769_images.jpg,/content/drive/MyDrive/project_ml_uas/images/13727.jpg
53585,Men,Accessories,Watches,Watches,Blue,Winter,2016.0,Casual,Q&Q Men Blue Dial Watch,53585.jpg,http://assets.myntassets.com/v1/images/style/properties/Q-Q-Men-Blue-Dial-Watch_2503eb3e05530e1257327b0c286a9fd6_images.jpg,/content/drive/MyDrive/project_ml_uas/images/53585.jpg
15635,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Sports,Nike Men AS Arsenal Core Red Tshirts,15635.jpg,http://assets.myntassets.com/v1/images/style/properties/73c6c1645d9efde65139cc77392f2a63_images.jpg,/content/drive/MyDrive/project_ml_uas/images/15635.jpg
46308,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Fossil Women White Dial Watch AM4183,46308.jpg,http://assets.myntassets.com/v1/images/style/properties/be6302101b3ea29b13c46259da433233_images.jpg,/content/drive/MyDrive/project_ml_uas/images/46308.jpg
42274,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Vans Unisex Black Era Shoes,42274.jpg,http://assets.myntassets.com/v1/images/style/properties/5eaa0e9c58636c7997493bfff0852328_images.jpg,/content/drive/MyDrive/project_ml_uas/images/42274.jpg
2025,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010.0,Sports,ADIDAS Mens Full Grey T-shirt,2025.jpg,http://assets.myntassets.com/v1/images/style/properties/e98f641e5dd45cee52605669ea942d55_images.jpg,/content/drive/MyDrive/project_ml_uas/images/2025.jpg
23895,Men,Footwear,Sandal,Sandals,Olive,Summer,2012.0,Casual,Fila Men Corvette Olive Sandals,23895.jpg,http://assets.myntassets.com/v1/images/style/properties/87580b812f407a9554dfbf272ca142b6_images.jpg,/content/drive/MyDrive/project_ml_uas/images/23895.jpg
33107,Women,Footwear,Shoes,Heels,Pink,Winter,2015.0,Casual,Catwalk Women Pink Flats,33107.jpg,http://assets.myntassets.com/v1/images/style/properties/5d1414a38863eb88e1c69500636174a6_images.jpg,/content/drive/MyDrive/project_ml_uas/images/33107.jpg
51641,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fossil Men Black Dial Chronograph Watch FS4723,51641.jpg,http://assets.myntassets.com/v1/images/style/properties/eb83a9ff298d50e355e25bf83d42ccd7_images.jpg,/content/drive/MyDrive/project_ml_uas/images/51641.jpg
10882,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Wrangler Men Blue American Photo Print T-shirt,10882.jpg,http://assets.myntassets.com/v1/images/style/properties/003a32ddfb93eb3ab1543ff31622b11c_images.jpg,/content/drive/MyDrive/project_ml_uas/images/10882.jpg
56914,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,HM Women Black Heels,56914.jpg,http://assets.myntassets.com/v1/images/style/properties/HM-Women-Black-Sandals_25f3c0195f7125ad66fd2b2a369dd3c3_images.jpg,/content/drive/MyDrive/project_ml_uas/images/56914.jpg
45629,Men,Apparel,Innerwear,Briefs,Black,Summer,2016.0,Casual,Park Avenue Men Black Briefs,45629.jpg,http://assets.myntassets.com/v1/images/style/properties/Park-Avenue-Men-Black-Briefs_b862e947f40804a690fbf093b852e300_images.jpg,/content/drive/MyDrive/project_ml_uas/images/45629.jpg
36385,Men,Accessories,Socks,Socks,Beige,Summer,2016.0,Casual,Reid & Taylor Men Beige Socks,36385.jpg,http://assets.myntassets.com/v1/images/style/properties/d5fe4065941b88f7cab1ebccfc998926_images.jpg,/content/drive/MyDrive/project_ml_uas/images/36385.jpg
44195,Women,Footwear,Flip Flops,Flip Flops,Black,Winter,2012.0,Casual,iPanema Women Black Flip Flops,44195.jpg,http://assets.myntassets.com/v1/images/style/properties/548bdf4e35146e839102dd037f914680_images.jpg,/content/drive/MyDrive/project_ml_uas/images/44195.jpg
54641,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fastrack Men White Dial Watch,54641.jpg,http://assets.myntassets.com/v1/images/style/properties/Fastrack-Men-White-Dial-Watch_8b05f59069c8c76508c0faf5562f1b7b_images.jpg,/content/drive/MyDrive/project_ml_uas/images/54641.jpg
15967,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Turtle Check Men Red Shirt,15967.jpg,http://assets.myntassets.com/v1/images/style/properties/cb21ac6759f9910d3ee6c7509e8f7e34_images.jpg,/content/drive/MyDrive/project_ml_uas/images/15967.jpg
14176,Men,Accessories,Belts,Belts,Black,Fall,2011.0,Casual,Belmonte Men Thread Black Belts,14176.jpg,http://assets.myntassets.com/v1/images/style/properties/4599dc3d76516a7a2a3d0a48065581ab_images.jpg,/content/drive/MyDrive/project_ml_uas/images/14176.jpg
35807,Women,Footwear,Shoes,Heels,Pink,Summer,2012.0,Casual,Enroute Women Pink Flats,35807.jpg,http://assets.myntassets.com/v1/images/style/properties/c7ce650e7eff37d31c6176972478dbae_images.jpg,/content/drive/MyDrive/project_ml_uas/images/35807.jpg
24503,Women,Apparel,Topwear,Kurtas,Red,Fall,2011.0,Ethnic,Mother Earth Women Red Printed Kurta,24503.jpg,http://assets.myntassets.com/v1/images/style/properties/6695b15444a572528ec61383f3472647_images.jpg,/content/drive/MyDrive/project_ml_uas/images/24503.jpg
34380,Men,Apparel,Topwear,Tshirts,Orange,Summer,2012.0,Casual,Myntra Men Orange Royal T-shirt,34380.jpg,http://assets.myntassets.com/v1/images/style/properties/c55942a6d657a381efb46e65e7fc083a_images.jpg,/content/drive/MyDrive/project_ml_uas/images/34380.jpg
18238,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Manchester United Men Printed White Tshirt,18238.jpg,http://assets.myntassets.com/v1/images/style/properties/21f8a498ad04f7b36f5d1fef9853a415_images.jpg,/content/drive/MyDrive/project_ml_uas/images/18238.jpg
48187,Women,Accessories,Bags,Handbags,Multi,Winter,2016.0,Casual,Fossil Women Multi Coloured Handbag,48187.jpg,http://assets.myntassets.com/v1/images/style/properties/fbeeec188274fc907841fb30d8742e4c_images.jpg,/content/drive/MyDrive/project_ml_uas/images/48187.jpg
2171,Men,Apparel,Topwear,Tshirts,Brown,Summer,2011.0,Casual,Probase Men Brown & White T-shirt,2171.jpg,http://assets.myntassets.com/v1/images/style/properties/87a1f0f1fc587672b699cd014e46a044_images.jpg,/content/drive/MyDrive/project_ml_uas/images/2171.jpg
46807,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,Nike Men Grey Sports Shoes,46807.jpg,http://assets.myntassets.com/v1/images/style/properties/4e7fccef25a59a7734308c82d3f3f4ef_images.jpg,/content/drive/MyDrive/project_ml_uas/images/46807.jpg
42559,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012.0,Ethnic,Mother Earth Women Multi Coloured Kurta,42559.jpg,http://assets.myntassets.com/v1/images/style/properties/d72ff6618704e66da5292262680b14c5_images.jpg,/content/drive/MyDrive/project_ml_uas/images/42559.jpg
40502,Men,Accessories,Watches,Watches,Cream,Winter,2016.0,Casual,Titan Men Cream-Coloured Dial Watch NB1072YL06,40502.jpg,http://assets.myntassets.com/v1/images/style/properties/7a69330b1c52ffc97553d81a91c598cc_images.jpg,/content/drive/MyDrive/project_ml_uas/images/40502.jpg
51415,Men,Apparel,Topwear,Shirts,Pink,Summer,2012.0,Casual,Myntra Men Light Pink Shirt,51415.jpg,http://assets.myntassets.com/v1/images/style/properties/d3829c8804d26cab60fb1dc46cc2f279_images.jpg,/content/drive/MyDrive/project_ml_uas/images/51415.jpg
21885,Women,Apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,BIBA Women Printed Green Kurta,21885.jpg,http://assets.myntassets.com/v1/images/style/properties/623973b4d4ffc01772477bf6a92a9c58_images.jpg,/content/drive/MyDrive/project_ml_uas/images/21885.jpg
7142,Women,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Scullers For Her Women Light Work Purple Check Shirts,7142.jpg,http://assets.myntassets.com/v1/images/style/properties/52a79ba987c8f89fcbeab1356dfb9638_images.jpg,/content/drive/MyDrive/project_ml_uas/images/7142.jpg
20611,Women,Accessories,Bags,Handbags,Red,Winter,2015.0,Casual,Baggit Women Frankie Hoor Red Handbag,20611.jpg,http://assets.myntassets.com/v1/images/style/properties/b15a4917cfc49b22ed7dda551cfe7946_images.jpg,/content/drive/MyDrive/project_ml_uas/images/20611.jpg
4455,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2011.0,Casual,ADIDAS Khaki Color Canvas Shoe,4455.jpg,http://assets.myntassets.com/v1/images/style/properties/82a4541a763e44cc1d0b484b54a213d2_images.jpg,/content/drive/MyDrive/project_ml_uas/images/4455.jpg
25641,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Fastrack Men White Casual Watch,25641.jpg,http://assets.myntassets.com/v1/images/style/properties/5378e028a6894e82ccad69ea7b37c36b_images.jpg,/content/drive/MyDrive/project_ml_uas/images/25641.jpg
7041,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,Numero Uno Black Men's Shoe,7041.jpg,http://assets.myntassets.com/v1/images/style/properties/87d0a3eb3cd25ebac6cb330ff77bd350_images.jpg,/content/drive/MyDrive/project_ml_uas/images/7041.jpg
35531,Girls,Footwear,Shoes,Casual Shoes,Red,Winter,2008.0,Casual,Enroute Teens Girls Red Ballet Flats,35531.jpg,http://assets.myntassets.com/v1/images/style/properties/Enroute-Girls-44839VBURNT-RED-Red-Casual-Shoes_cc2ece270b3195b291181e1b0ebe0286_images.jpg,/content/drive/MyDrive/project_ml_uas/images/35531.jpg
14788,Women,Accessories,Bags,Handbags,Black,Summer,2011.0,Casual,United Colors of Benetton Women Solid Black Handbags,14788.jpg,http://assets.myntassets.com/v1/images/style/properties/6214e4b3b62e3e4b484c6cc47ee7969e_images.jpg,/content/drive/MyDrive/project_ml_uas/images/14788.jpg
15503,Women,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Carlton London Women Casual Black Casual Shoes,15503.jpg,http://assets.myntassets.com/v1/images/style/properties/d6ac3be05919b013e1d32ab71ca91205_images.jpg,/content/drive/MyDrive/project_ml_uas/images/15503.jpg
26459,Women,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Puma Women Trinity White Checked Canvas Shoes,26459.jpg,http://assets.myntassets.com/v1/image/style/properties/26459/Puma-Women-Trinity-White-Checked-Canvas-Shoes_1_724847496048b0b9934b27307512c853.jpg,/content/drive/MyDrive/project_ml_uas/images/26459.jpg
41862,Men,Footwear,Sandal,Sandals,Brown,Summer,2016.0,Casual,Estd. 1977 Men Brown Sandals,41862.jpg,http://assets.myntassets.com/v1/images/style/properties/bdf11e6ad9d2ff4a143491fdb8a9583e_images.jpg,/content/drive/MyDrive/project_ml_uas/images/41862.jpg
49962,Men,Apparel,Topwear,Tshirts,White,Summer,2016.0,Casual,Hanes Men White Pack of 3 T-shirts,49962.jpg,http://assets.myntassets.com/v1/images/style/properties/Hanes-Men-White-Pack-of-3-T-shirts_73f2ff3b855a090684df733d2f9aafcf_images.jpg,/content/drive/MyDrive/project_ml_uas/images/49962.jpg
22840,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Woodland Men Brown Casual Shoes,22840.jpg,http://assets.myntassets.com/v1/images/style/properties/4b1102431d86e01e0adb644bddbcb4ac_images.jpg,/content/drive/MyDrive/project_ml_uas/images/22840.jpg
27534,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Scullers Men Check Blue Shirt,27534.jpg,http://assets.myntassets.com/v1/images/style/properties/d9ef5b5e4f6fd1e59f455f6070562f3c_images.jpg,/content/drive/MyDrive/project_ml_uas/images/27534.jpg
6182,Women,Footwear,Flip Flops,Flip Flops,White,Summer,2011.0,Casual,ADIDAS Women's Summer Girl White Flip Flop,6182.jpg,http://assets.myntassets.com/v1/images/style/properties/834591825cc77b3cf267547802965e0f_images.jpg,/content/drive/MyDrive/project_ml_uas/images/6182.jpg
4885,Women,Apparel,Topwear,Tops,Purple,Summer,2011.0,Casual,Levis Kids Girl's Darcy Purple Kidswear,4885.jpg,http://assets.myntassets.com/v1/images/style/properties/caa568ea9b7d7b80c8a4d67b88072f8f_images.jpg,/content/drive/MyDrive/project_ml_uas/images/4885.jpg
28190,Men,Accessories,Eyewear,Sunglasses,Gold,Winter,2016.0,Casual,Ray-Ban Men Aviator Sunglasses,28190.jpg,http://assets.myntassets.com/v1/images/style/properties/f2b257e33950426cf2703bccd52f0874_images.jpg,/content/drive/MyDrive/project_ml_uas/images/28190.jpg
37489,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Esprit Women Black Watch,37489.jpg,http://assets.myntassets.com/v1/images/style/properties/afec96b5422f1e0a8043e52437e468d4_images.jpg,/content/drive/MyDrive/project_ml_uas/images/37489.jpg
24218,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Nike Men Zoom Vomero Black Sports Shoes,24218.jpg,http://assets.myntassets.com/v1/images/style/properties/aad0af9babe2b00c77714b1bfbe6b114_images.jpg,/content/drive/MyDrive/project_ml_uas/images/24218.jpg
4246,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Probase Men's I'M So Broke Green T-shirt,4246.jpg,http://assets.myntassets.com/v1/images/style/properties/d42ed82adf6fedc53f092fa193ef947a_images.jpg,/content/drive/MyDrive/project_ml_uas/images/4246.jpg
5109,Women,Apparel,Topwear,Tops,Black,Summer,2011.0,Casual,Wrangler Women Long Polka White Red Top,5109.jpg,http://assets.myntassets.com/v1/images/style/properties/9ba5e026006dd9ddb0c1eb56add1ba2f_images.jpg,/content/drive/MyDrive/project_ml_uas/images/5109.jpg
15937,Men,Accessories,Belts,Belts,Brown,Fall,2011.0,Casual,Turtle Men Leather Brown Belts,15937.jpg,http://assets.myntassets.com/v1/images/style/properties/4b98712342675a11d33d8a5169d5534b_images.jpg,/content/drive/MyDrive/project_ml_uas/images/15937.jpg
58184,Women,Accessories,Bags,Handbags,Beige,Summer,2012.0,Casual,Rocky S Women Beige Handbag,58184.jpg,http://assets.myntassets.com/v1/images/style/properties/Rocky-S-Women-Beige-Handbag_cf13243aa8a7454917b557edd377d46e_images.jpg,/content/drive/MyDrive/project_ml_uas/images/58184.jpg
40137,Boys,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Gini and Jony Boys Around The World Grey T-shirt,40137.jpg,http://assets.myntassets.com/v1/images/style/properties/f834b3c0003ff088b12b48d9eed93ce6_images.jpg,/content/drive/MyDrive/project_ml_uas/images/40137.jpg
5095,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Wrangler Men's Greensboro Raw Edge Blue T-shirt,5095.jpg,http://assets.myntassets.com/v1/images/style/properties/105c607753deea7b4ae6bc41d51661ee_images.jpg,/content/drive/MyDrive/project_ml_uas/images/5095.jpg
13207,Men,Footwear,Shoes,Sports Shoes,Silver,Spring,2012.0,Sports,ASICS Men GT 2160 Running Blue Sports Shoes,13207.jpg,http://assets.myntassets.com/v1/images/style/properties/83c95dbc44f7e36c5cc1cc958a2cfa37_images.jpg,/content/drive/MyDrive/project_ml_uas/images/13207.jpg
11807,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,Vishudh Women Cotton Silk Blue Kurtas,11807.jpg,http://assets.myntassets.com/v1/images/style/properties/f4bc8de0513298b8c6c7c93a7ea839b5_images.jpg,/content/drive/MyDrive/project_ml_uas/images/11807.jpg
39183,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012.0,Ethnic,Aneri Women Multi Coloured Kurta,39183.jpg,http://assets.myntassets.com/v1/images/style/properties/9f2b75ce4b48cd78937c6482c9e90225_images.jpg,/content/drive/MyDrive/project_ml_uas/images/39183.jpg
19248,Women,Accessories,Watches,Watches,Gold,Winter,2016.0,Casual,Guess Women Mini Rock Candy Gold Watch,19248.jpg,http://assets.myntassets.com/v1/images/style/properties/Guess-Women-Mini-Rock-Candy-Gold-Watch7be3964d82206977ed05e8400b21a63e_images.jpg,/content/drive/MyDrive/project_ml_uas/images/19248.jpg
11678,Men,Apparel,Topwear,Shirts,Yellow,Fall,2011.0,Casual,Lee Men Check Yellow Shirts,11678.jpg,http://assets.myntassets.com/v1/images/style/properties/92d1a8dbb7e9aade859df415dda9fc3c_images.jpg,/content/drive/MyDrive/project_ml_uas/images/11678.jpg
10141,Women,Accessories,Watches,Watches,Gold,Winter,2016.0,Casual,Esprit Women Houston White Gold Links Gold Watches,10141.jpg,http://assets.myntassets.com/v1/images/style/properties/a742fe134d718a3f6535c907d1c80c3e_images.jpg,/content/drive/MyDrive/project_ml_uas/images/10141.jpg
4229,Men,Apparel,Topwear,Tshirts,Maroon,Summer,2011.0,Casual,Probase Men's Awesome In Bed Maroon Tshirt,4229.jpg,http://assets.myntassets.com/v1/images/style/properties/bb79702a613fe5d08a8d1bc424088d55_images.jpg,/content/drive/MyDrive/project_ml_uas/images/4229.jpg
24625,Women,Accessories,Bags,Handbags,Mustard,Winter,2015.0,Casual,Murcia Women Mustard Handbag,24625.jpg,http://assets.myntassets.com/v1/images/style/properties/99a4fc448ae70fb3a28b7158c719612c_images.jpg,/content/drive/MyDrive/project_ml_uas/images/24625.jpg
26338,Women,Accessories,Watches,Watches,Silver,Winter,2016.0,Formal,DKNY Women Silver-Toned Dial Chronograph Watch NY8062,26338.jpg,http://assets.myntassets.com/v1/images/style/properties/5699d3eff340d686ebebde3ff6a41a7d_images.jpg,/content/drive/MyDrive/project_ml_uas/images/26338.jpg
